,artista,id_artista,genero,tipo,nombre,anio_lanzamiento,id
754,Gorilla Pits,526MBw5V2GXvuQftahB4fX,hip-hop,track,In My Neighborhood,2002,312HQk8ivtQqe7ldyFzvMN
755,Sammy Sam,3dBEjkenio5q7TwyobcXKx,hip-hop,track,Boy Stop,2002,2gjP6IYW9dLl5rfjiivLuS
756,Nature,6hOMsNrEKV7FzQpypeZGf5,hip-hop,track,What Cha Know - Acapella,2002,0SqAWKFpq9opDcPS92DGUI
757,DJ Supreme,3IO5bj9BOv2Bh3ziTbOJjS,hip-hop,track,Prism,2002,0gQstlj7aSAKvpRtiAUjz1
758,Mc Mabon,4LNSdaoeQ1A9vghBUxXX0X,hip-hop,track,Y Brenin a'r Llo,2002,3Uxiyprv1YFsxuCobw0q2B
759,E.G.G.MAN,1pG5ATZXtVOzNbgqAaGcG6,hip-hop,track,Triangular Field,2002,36YIaWOgHPpavoBtKXwBHh
760,Gorilla Pits,526MBw5V2GXvuQftahB4fX,hip-hop,track,They Cant F@!# Wit Us,2002,4kOK5rPsqwPy8RRh0z0QPH
761,Bz Jam,3BktKdNLvITlg4Rt3wC7zf,hip-hop,track,Bordello (Clean),2002,4p7uZzK8hhfPKJLANejqSo
762,Rasheeda,3x6gZfwmkDn92EKOwnYq4H,hip-hop,track,You Got Me F'ed Up,2002,3TrmwwUjpWGywc8TDxS07F
763,Shane Capone,2UvqwtTfqIstsGovlkRmiz,hip-hop,track,A Bizarre Intermission - Feat. Bizarre,2002,7jHWZxIYxGwHSiQgeNMraV
764,Kardinal Offishall,5P2rwRBgIN450RaJxdjYdA,hip-hop,track,MIC T.H.U.G.S,2002,09YQkk7H3lYbzoLntPnRgk
765,Gagan,3kfNgIiPN2rdxVEQg6L3lW,hip-hop,track,Dayalu Devi Dadvaye Bethi,2002,5SYgpotokbTbeBvTrC2E3V
766,DJ Hazime,5OTMloJew4RhmaLHAFyItP,hip-hop,track,MAYONAKANOOUKOKU - NO DOUBT - A KID CALLED ROOTS Remix,2002,1sTl4sZBzcsm4Ke3MgSDe5
767,Sunspot Jonz,3yTmtBKkzOdxL74Yla3kp5,hip-hop,track,Advice,2002,0REVkkcQo9vjCl21l0unWJ
768,Bz Jam,3BktKdNLvITlg4Rt3wC7zf,hip-hop,track,Maria Dressed in Yellow (Clean),2002,11gezyQ0pYIWMzXOs2TF4t
769,Artfull Dodgers,4OT7vj4FvRWvuLyaH3uTU1,hip-hop,track,Science Friction Part 1,2002,56xBTtSET75j8o8RQFf89q
770,Immortal Lowlife,6yHFJsTzCCOupWNsYHVIFa,hip-hop,track,Throw Yo Hands Up,2002,1W1NvQurbxaAxNpieqtFwP
771,Rasheeda,3x6gZfwmkDn92EKOwnYq4H,hip-hop,track,Say What Cha Want,2002,49U5u1qPxg7LqmoSiBAJHp
772,Sage Francis,2E78kTKamtXgdRkK1jrc0f,hip-hop,track,Commercial Radio Advice Intro,2002,2hxaqfz4D3B7u7t745u9fG
773,Mc Mabon,4LNSdaoeQ1A9vghBUxXX0X,hip-hop,track,Tosser O'r Radd Flaenaf,2002,13cXStUHiZpyKozQzqjNrC
774,Caballeros Del Plan G,568lw0anJJJnjTXII3gHaf,hip-hop,track,Hasta El Final (Skit),2002,0NyK4oA0ET000YlkHPKKTD
775,Black Noise,6VOIhqlgTlOixo8oqRBOdH,hip-hop,track,Simple Man - Lucky Peat Remix,2002,5gwqpn2V7DkxtTTv4Sm9Qe
776,Astro'n'out,6EsCOzWimM6d3bNd7EXmYW,hip-hop,track,Her Moo boo,2002,2jHi6WSAGIP4kS7qNJbaLr
777,Attic Crew,6XwrKY7wK5V8uPRIb9ZStd,hip-hop,track,Doin Good,2002,64PC2TunRZ18PwFlMjBf9H
778,Жорик,3p19UQxf68Nd4xtTSEulNr,hip-hop,track,Школьная,2002,5hI8cujhm3cTRfulrqWal5
779,Mr. Kee,3uDWnUybpzvlpNwy3qbOeQ,hip-hop,track,Who's Foolin Who,2002,7deiTxBRKI95O2LbovkdXX
780,Ghetto Concept,7dQsyUecbPiqTSDbVWJDaU,hip-hop,track,Put Em Up,2002,69xHXoQy7VsfnBmuAQqDtI
781,Soul-Junk,6wMQO8khCUGRrI8cmiQnrD,hip-hop,track,Hebrews 11:6,2002,70yoWO7FAI0m3EywpuUPuZ
782,LUZER,3Arka4MxDmu9SdjK1xNah4,hip-hop,track,18,2002,6HUQ8Fm0CCWtq0QphhYiMl
783,Drüklang,0YKRAbXe2J0esSXB4c6xbh,hip-hop,track,Fragezeichä,2002,27Bga8srSBglKG7eeMXOBP
784,LEWO,3cFz9jRrqDuE0jwayfKypL,hip-hop,track,Bitiş,2002,4AXevsp6iF74XhH1MGLlBF
785,UHT,0Mud1AYDGB2fRPAArv0V5E,hip-hop,track,The Underground,2002,2gj7u6sBB4PykmhYWhAZWM
786,Mr. Sche,2InAixh0wal3ODxRg678gV,hip-hop,track,We Got The Fire,2002,2V72jRYjRcGjttbb8pHXMg
787,Doja Clik,4Ha1Hmcv8fqThIZRfghmjg,hip-hop,track,Da Fader,2002,4FYENNgsJ3qnrqmT4p4fxg
788,Fjärde Världen,0bWdlXc09oaocOvF02njP4,hip-hop,track,Ingen annan - Ruup Remix,2002,5nU9t3UFLLgnvV51O6tGEx
789,Phoenix Orion,4Zz1RuMOwTXPsTGSb6O6vJ,hip-hop,track,Raise,2002,6TaXUGw4r4GzJTiEIqsEhA
790,Gagan,3kfNgIiPN2rdxVEQg6L3lW,hip-hop,track,Mantayu Layne Aave,2002,3eS2L3Jh3hlcnyB4oOAR6r
791,Haystak,1Cv4OTcRrMvpUqKQftW88M,hip-hop,track,Life With No Crime,2002,0rtTPeMz9icyzT6rTYSQj6
792,Eric IQ & the Prophets Empire,2qQBkm41IbW10xATinenMN,hip-hop,track,La familigia,2002,2bOphJDEopJ2QtYQ0Civd6
793,Juan Gotti,5i4sNA511eWArmRo5hN9Na,hip-hop,track,Mis Hermanos - Screwed & Chopped,2002,5Bzg3SOlfcN4iYArMfVjsO
794,Darkroom Familia Present: A.L.G.,3ydRCVy3dm7ZNZuYs5rzmQ,hip-hop,track,Look At Me Now,2002,5lu51jsT0bcK4mrJ4EQ0PC
795,Ja Rule,1J2VVASYAamtQ3Bt8wGgA6,hip-hop,track,Worldwide Gangsta,2002,7sClhuDfooPbEOy6HKdbWj
796,The Gumshoe Strut,5SSV6ke1nGxzeWHwmmr7mV,hip-hop,track,From Here on Out,2002,3aifKhYwUx0FpDocoUvqHx
797,LEWO,3cFz9jRrqDuE0jwayfKypL,hip-hop,track,Söyle,2002,1Fpqaerr9d7lqk5N158BU7
798,Rasheeda,3x6gZfwmkDn92EKOwnYq4H,hip-hop,track,Like Us,2002,4UEaNk25jMXWj01iqNc7p8
799,Buc Fifty,2xB57imyrgjA8pokcqKGfj,hip-hop,track,I'm Sorry,2002,7cv6TpsBJVVY4ZXibhmB8H
800,UHT,0Mud1AYDGB2fRPAArv0V5E,hip-hop,track,I Have You Now - Edit,2002,1HTVz3CaoUxtzoOQnEbLue
801,Жорик,3p19UQxf68Nd4xtTSEulNr,hip-hop,track,Зоопарк,2002,1IdK0tmIkSvXoAAokESGQe
802,Kardinal Offishall,5P2rwRBgIN450RaJxdjYdA,hip-hop,track,MIC T.H.U.G.S,2002,09YQkk7H3lYbzoLntPnRgk
803,Gagan,3kfNgIiPN2rdxVEQg6L3lW,hip-hop,track,Dayalu Devi Dadvaye Bethi,2002,5SYgpotokbTbeBvTrC2E3V
804,Rex Smallboy,6USV914NUMuMp2DwpBb6Nf,hip-hop,track,What If,2002,2x0cEfLlg9JpZ5VrzkBA5B
805,Triple Beam,4xndbA4shiMtdftaAMzjde,hip-hop,track,Addicted To The Game,2002,2ZNTbkKFGrdW72rALLKIe7
806,Pariente,6OmPAQwOYDjtrnlVN3yerP,hip-hop,track,"Miss, Batiin Mo Ako",2002,3o8KTqK0Tq2EuP0CkUF29N
807,Rusty Ps,5121DRq9ZlN7MZnL7P6Xzl,hip-hop,track,Count Classic,2002,515tXAtP2TjTKrYZZNux8K
808,Soul-Junk,6wMQO8khCUGRrI8cmiQnrD,hip-hop,track,Philippians 1:6-11,2002,2CLdZGDFO36eYjvIfAGhfr
809,Soul-Junk,6wMQO8khCUGRrI8cmiQnrD,hip-hop,track,Psalm 51,2002,5UUNDcarSZ49IecDL9lUZt
810,Mr. Kee,3uDWnUybpzvlpNwy3qbOeQ,hip-hop,track,Simple Thing's,2002,18FTpMwxZeoXuN0bjVdFSd
811,C-Bo,1zrMGaRSRvx67vF4xzvUcu,hip-hop,track,Rat Head,2002,5Z9DHidah4CbcJu71Oya6o
812,Clan Urbano,7aD9Qc6qMvYqz9gqtkJGZN,hip-hop,track,Interludio Kit del Rapero,2002,0iCTSoaqptyQWliqYoNMyY
813,Darkroom Familia Present: A.L.G.,3ydRCVy3dm7ZNZuYs5rzmQ,hip-hop,track,Intro,2002,3C7uWWRhbSe7lXaP6kt3sx
814,Gorilla Pits,526MBw5V2GXvuQftahB4fX,hip-hop,track,Bad Dreamz,2002,6LKk6RMfEtWRooTKuKrhpX
815,Gagan,3kfNgIiPN2rdxVEQg6L3lW,hip-hop,track,Maa Butbhavani Mani Aarti,2002,4jAF6C8YKt5TDXFdQOgSax
816,L'Assemblée,6oC58QUdjJOQPhoWAvrHYA,hip-hop,track,Pour Le Mouvement,2002,5NDcVKdk5D8i9RQNPZ3XiF
817,Gorilla Pits,526MBw5V2GXvuQftahB4fX,hip-hop,track,Walk A Block,2002,55vnexC0SlPp3l1E7i14lX
818,8Ball,6B16XZWuJ9VERn7pXxCIda,hip-hop,track,Thangs,2002,1UDgjWSR2No6GLt54TnTm6
819,Noah23,4cJkQsiJJMrkZkMGmmeACL,hip-hop,track,Nocturnal,2002,2amHpsf45Kw8RoqRzLitu7
820,E.G.G.MAN,1pG5ATZXtVOzNbgqAaGcG6,hip-hop,track,Prelude To Solving Today (Interlude),2002,4oqYem01CU87vh7vD6COMH
821,Rex Smallboy,6USV914NUMuMp2DwpBb6Nf,hip-hop,track,Unstoppable,2002,6KYp80fxGuveQJbdcV9Atm
822,Tru-Paz,790CY4xwwwSY5XWOJVqp7I,hip-hop,track,Super Sapien,2002,3nu5cysfqPw6wJKO0bklgD
823,Gagan,3kfNgIiPN2rdxVEQg6L3lW,hip-hop,track,Rang Ude Gulal,2002,4kKNm57SIlUJ8r6ITNIGQn
824,Madhouse!,5RGXLhHWs2rV81rCSvSRl2,hip-hop,track,I Won The Battle,2002,7MPOVilBohU8pLYN2vXaUh
825,Mr Del,72OoayCtuiXdffq3pECRFF,hip-hop,track,Be Ready (feat. Shea Norman),2002,090uyw74j4jiShDjDuYpbg
826,Mr. Kee,3uDWnUybpzvlpNwy3qbOeQ,hip-hop,track,Rise And Fall,2002,7jUdpP3LvrV58Y4ml145RH
827,Ampichino,04HECiWVE4ogBNdOvJuyps,hip-hop,track,Gun Play,2002,41hUjUO3gnycro4viVlkWz
828,Gorilla Pits,526MBw5V2GXvuQftahB4fX,hip-hop,track,Tired Of The Pain,2002,3TioM2h1qf4YaY9qLENFZI
829,Южный централ,7whMSvJWn7x7Kteah1wIOg,hip-hop,track,Outro,2002,5MFdEpnDAZtRjSQdxFjEmD
830,Khujo Goodie,28i3mntNBlXpjstb1nHhkJ,hip-hop,track,Lumbah Jaxalipse,2002,0ffejsPzlXGlIwhRhS4BXQ
831,Gorilla Pits,526MBw5V2GXvuQftahB4fX,hip-hop,track,Outro,2002,5zUQYaBBOeWajTEEzUSsGa
832,Типичный Ритм,24YKH5fv3stws6zGC1nZwl,hip-hop,track,Анжелла,2002,1MVe9wz1k8ADlUArZIIF65
833,LEWO,3cFz9jRrqDuE0jwayfKypL,hip-hop,track,Hazır Ol Gerçekler,2002,0RUBN8XgvpAZHuXbsddENo
834,Городская тоска,66iJNB9BPwV06906MOPTCP,hip-hop,track,Стреляй,2002,72h38TVNVvsVPoNdYdFyUD
835,Rasheeda,3x6gZfwmkDn92EKOwnYq4H,hip-hop,track,Say What Cha Want,2002,49U5u1qPxg7LqmoSiBAJHp
836,Mr Del,72OoayCtuiXdffq3pECRFF,hip-hop,track,Another Place (Remix),2002,2MOYEQi4T8ihOvztO5hIZH
837,Rasheeda,3x6gZfwmkDn92EKOwnYq4H,hip-hop,track,You Got Me F'ed Up,2002,3TrmwwUjpWGywc8TDxS07F
838,LEWO,3cFz9jRrqDuE0jwayfKypL,hip-hop,track,Türkçe Rap Diyarı,2002,36CsbRkANegXBZtkY7lncO
839,Beat Street,0QnQIBcABeL9jzhwjpZ5gP,hip-hop,track,Malo mi treba,2002,1hUQrCXsc4twrrtePIEIyh
840,Epic,1x5r88p7k846eKMIHzxeZS,hip-hop,track,Outro (Past Don't Matter),2002,71pumEgBN7rF5vrAVgCejO
841,J-Live,5bb5uytW59wDF0gpv8iQbE,hip-hop,track,Nights Like This,2002,7IkCBu9PoAHt2wZrOO303N
842,Bz Jam,3BktKdNLvITlg4Rt3wC7zf,hip-hop,track,Maria Dressed in Yellow (Clean),2002,11gezyQ0pYIWMzXOs2TF4t
843,Южный централ,7whMSvJWn7x7Kteah1wIOg,hip-hop,track,"Живем, Чтобы Любить",2002,5ililiJRyldPevdvUMTPZ3
844,Солдаты Бетонной Лирики,0V1HroBcBUxtWFoyTeK9bO,hip-hop,track,Драма,2002,0UIS24XiKrrQFa51HFT2xw
845,LEWO,3cFz9jRrqDuE0jwayfKypL,hip-hop,track,Söyle,2002,1Fpqaerr9d7lqk5N158BU7
846,Mc Mabon,4LNSdaoeQ1A9vghBUxXX0X,hip-hop,track,Tosser O'r Radd Flaenaf,2002,13cXStUHiZpyKozQzqjNrC
847,Darkroom Familia Present: A.L.G.,3ydRCVy3dm7ZNZuYs5rzmQ,hip-hop,track,Gangsta Baby,2002,2wbqGR2tFWWtW1zaofsKZ1
848,Mr. Kee,3uDWnUybpzvlpNwy3qbOeQ,hip-hop,track,Do The Math,2002,6lXsj4Jd82wnoSaVjiVeLV
849,Czheck,4twYG75H809AVTlNGVmC0P,hip-hop,track,93 Style,2002,5Yxz7oh1RmrYjJbj5bxaZR
850,Jinx,6561sPrPmJO7zhz8SZgM8B,hip-hop,track,Perfect Song,2002,6IR2kxLLZPok2fHbhZStua
851,Caballeros Del Plan G,568lw0anJJJnjTXII3gHaf,hip-hop,track,Hasta El Final (Skit),2002,0NyK4oA0ET000YlkHPKKTD
852,Artfull Dodgers,4OT7vj4FvRWvuLyaH3uTU1,hip-hop,track,Vincent Price (Feat. J.U.I.C.E.),2002,0rhpeIBpvQOVAkj5evnTTD
853,Жорик,3p19UQxf68Nd4xtTSEulNr,hip-hop,track,Школьная,2002,5hI8cujhm3cTRfulrqWal5
854,Soul-Junk,6wMQO8khCUGRrI8cmiQnrD,hip-hop,track,Hebrews 11:6,2002,70yoWO7FAI0m3EywpuUPuZ
855,Redd Eyezz,3btpCPGAabXGg7MvDvo77R,hip-hop,track,Get That Money,2002,5luhLJWzCT2gGny3t3End7
856,Joosuc,38Q6PDXhnt4Riuj5DxqRhf,hip-hop,track,Live On Stage - Interlude,2002,4RF2plzFd7c4nw6rya4nC0
857,Gravediggaz,5NIhgQ08PBzMux08ndi8Ae,hip-hop,track,East Coast Vs. West Coast (Skit),2002,1zkyrSgpu0pjVp3NMKLGxO
858,UHT,0Mud1AYDGB2fRPAArv0V5E,hip-hop,track,The Underground,2002,2gj7u6sBB4PykmhYWhAZWM
859,Quanie Cash,5bW5K5AcqPY9iIH1x5UQ2o,hip-hop,track,Talk 2 God,2002,0ndA1FUqF0Z2ii1oEK0X2d
860,Mr. Sche,2InAixh0wal3ODxRg678gV,hip-hop,track,We Got The Fire,2002,2V72jRYjRcGjttbb8pHXMg
861,The Gumshoe Strut,5SSV6ke1nGxzeWHwmmr7mV,hip-hop,track,Clock/Works,2002,0d5rn4SNnhgg4wZoIRMjZo
862,Familia HP,1gZgcZ7c4j5NIP4v2XlPaC,hip-hop,track,Nie Ma Utraconych Chwil - Remaster,2002,0rULR3BLqjcg62eGLZrKBz
863,Ghetto Concept,7dQsyUecbPiqTSDbVWJDaU,hip-hop,track,Put Em Up,2002,69xHXoQy7VsfnBmuAQqDtI
864,Scarub,5PoVrbY9H4087ewtuXU7zL,hip-hop,track,True Lies,2002,1nOoPMxfWw6v5lANZtM8AA
865,Sunspot Jonz,3yTmtBKkzOdxL74Yla3kp5,hip-hop,track,Advice,2002,0REVkkcQo9vjCl21l0unWJ
866,2 LIVE CREW,58Dx4HPzeOO3dbpD9YYEes,hip-hop,track,Mama Juanita,2002,3U1BFtMFtfTiXkdygkZ5Lw
867,Rasheeda,3x6gZfwmkDn92EKOwnYq4H,hip-hop,track,Like Us,2002,4UEaNk25jMXWj01iqNc7p8
868,Keak Da Sneak,1sPpJhevOYz54gNgeh2LaV,hip-hop,track,Split It Up (feat. Bart & Justice),2002,5gfqcjFUrgLYoUnqGGM6LZ
869,Rusty Ps,5121DRq9ZlN7MZnL7P6Xzl,hip-hop,track,Tune In,2002,41IjPN3lKbx58yoOsyDhR2
870,BB Clan,1rMiySIo2N5zzCK6RnYqpy,hip-hop,track,Haaa!!!,2002,76iLXjCE5LtOkiiUXHXI4x
871,Musab,0sykd9pCWdFofoF7nGn3WE,hip-hop,track,Life In A Day,2002,6RCgvkpZatcXE0zDfdWtls
872,DJ Jazzy Jeff,3nmiIgeri4vEY7y0VpbsCn,hip-hop,track,Scram - Radio,2002,4ROuEpJXVfMOjPFBVyybFK
873,Black Noise,6VOIhqlgTlOixo8oqRBOdH,hip-hop,track,Stone Garden Soldiers,2002,2f38ipUgvPU7LgBdk0heq8
874,J-Live,5bb5uytW59wDF0gpv8iQbE,hip-hop,track,One For The Griot,2002,7IH4xIZQpMIZ7TvmN7NfWt
875,G&G Sindikatas,2bqjifJKTLK1AS9AnGbX0L,hip-hop,track,Kovinė Padėtis (Intro),2002,4mZC9t4k4CGx1StF6FRUX6
876,Micro,6l2XwvKmikZOcS7w9nvHTv,hip-hop,track,Interlúdio,2002,5rqz6111Uk1OSFjKE3SRkb
877,Mr. Kee,3uDWnUybpzvlpNwy3qbOeQ,hip-hop,track,Fien For Me,2002,4xS6BLthx4WjMNHX84tMR0
878,Scarub,5PoVrbY9H4087ewtuXU7zL,hip-hop,track,Public Relations,2002,735JXvZkmogHkKMjifQjnM
879,DJ Supreme,3IO5bj9BOv2Bh3ziTbOJjS,hip-hop,track,Exit 2002,2002,7FBCYgyQh5HkM1UgTyaohg
880,Red Warszawa,1wNACJ1ZnlLUdwEWYqf85m,hip-hop,track,Jeg Ved Godt Jeg Ikke Skal Sove,2002,72pEcqxVSJiAql1NIrD80p
881,South Park Mexican,4kKaAWGdu6WW0W415RWaQA,hip-hop,track,Hennesey Lemon Sque,2002,5VjIfc3beLhqFehOTmB9FE
882,Deep Dickollective,6rKQNkcyqnb5IHJF3gEk7M,hip-hop,track,Off The Hook - Feat. Mitsu,2002,1wXuegp9Raai8uMbRSty51
883,Joosuc,38Q6PDXhnt4Riuj5DxqRhf,hip-hop,track,Street`s Raised Us,2002,3xDKUcccgeBLDWED2qfOOV
884,Joosuc,38Q6PDXhnt4Riuj5DxqRhf,hip-hop,track,"Out of Control (feat. YURI, Sam)",2002,41faO5wuqyv84End1hThgr
885,Poetic Ammo,0NzKYE0jBDKhwu6IQQqCuW,hip-hop,track,I Pay Mah' Bills - Interlude,2002,0pXOnkQ9qwOx7rDCQlDPTo
886,Gorilla Pits,526MBw5V2GXvuQftahB4fX,hip-hop,track,My Lil Ni#!%Z,2002,4nrtAJofN59ovhAqZzJeaz
887,Instituto,33xmh99C0KxDvzaPjR178o,hip-hop,track,Só Vou Deixar os Ossos,2002,2sakgb3ZH1Jt8Q4Ll5Pk1L
888,Sammy Sam,3dBEjkenio5q7TwyobcXKx,hip-hop,track,Madd Producer,2002,5zBoEtBj0LdKDia6unQbTZ
889,Bz Jam,3BktKdNLvITlg4Rt3wC7zf,hip-hop,track,Maria Dressed in Yellow,2002,5g3wojf03IEady2SaLr41b
890,Shut Up and Dance,5m8iUPCoViiUr1fXKjX7ej,hip-hop,track,Within Your Mind - (Shut up and Dance Remix) - Fourth World.Mp3,2002,5TndxSPPLMweyH6dbtA3Ye
891,Rex Smallboy,6USV914NUMuMp2DwpBb6Nf,hip-hop,track,The World Since 911,2002,6VkxXixg3zdm1R2x7sFtZU
892,Black Noise,6VOIhqlgTlOixo8oqRBOdH,hip-hop,track,Interlude: Beach Interview,2002,5gyQJII3boSR01l80YYLVh
893,Czheck,4twYG75H809AVTlNGVmC0P,hip-hop,track,Big Worm Hunting,2002,6yMP01OZUtDXeE2o67knnr
894,Rex Smallboy,6USV914NUMuMp2DwpBb6Nf,hip-hop,track,The Obese Chief,2002,3vRuZnGNj1bBjJCcYxCPXE
895,Gagan,3kfNgIiPN2rdxVEQg6L3lW,hip-hop,track,Maya Lagali Mavdi,2002,3bqNAJmwDe5onVP1ucy2ij
896,Tru-Paz,790CY4xwwwSY5XWOJVqp7I,hip-hop,track,Fire,2002,4ysOmnMKNaWeKm6D3jl5mq
897,The Gumshoe Strut,5SSV6ke1nGxzeWHwmmr7mV,hip-hop,track,Stairaway,2002,4YJ7h4nalzjxbHrZC4wgrq
898,Mc Mabon,4LNSdaoeQ1A9vghBUxXX0X,hip-hop,track,Pedwar Trac Port,2002,6pIPIkAxBNBMknOXVbBhcy
899,Phoenix Orion,4Zz1RuMOwTXPsTGSb6O6vJ,hip-hop,track,Data,2002,18F4Le9rtveIKAs2zXMWrK
